5.0 0.0 0.035 -0.035 0.0
# T[GeV] y Γ_s[GeV] Γ̄_s[GeV] s[GeV^3] H[GeV] P[GeV^4] dtdT[GeV^-2] Va[GeV] Vabar[GeV]
4.9637563919e-01 1.4233e+01 5.277e-07 9.550e-07 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.996e-06 -2.020e-06
4.9637563919e-01 1.4394e+01 5.346e-07 9.678e-07 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.020e-06
4.9637563919e-01 1.4555e+01 5.410e-07 9.804e-07 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.021e-06
4.9637563919e-01 1.4715e+01 5.471e-07 9.897e-07 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.021e-06
4.9637563919e-01 1.4876e+01 5.531e-07 9.997e-07 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.021e-06
4.9637563919e-01 1.5036e+01 5.592e-07 1.011e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.021e-06
4.9637563919e-01 1.5197e+01 5.657e-07 1.022e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.021e-06
4.9637563919e-01 1.5358e+01 5.723e-07 1.034e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.995e-06 -2.021e-06
4.9637563919e-01 1.5518e+01 5.793e-07 1.048e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.994e-06 -2.021e-06
4.9637563919e-01 1.5679e+01 5.849e-07 1.057e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.994e-06 -2.022e-06
4.9637563919e-01 1.5839e+01 5.907e-07 1.066e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.994e-06 -2.022e-06
4.9637563919e-01 1.6000e+01 5.969e-07 1.077e-06 3.480e+00 2.873e-19 2.581e-01 -7.120e+18 1.994e-06 -2.022e-06
5.0566280803e-01 1.0000e-01 2.418e-09 8.993e-09 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.134e-06 -2.134e-06
5.0566280803e-01 2.6061e-01 4.734e-09 1.567e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.134e-06 -2.134e-06
5.0566280803e-01 4.2121e-01 7.454e-09 2.360e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.134e-06 -2.134e-06
5.0566280803e-01 5.8182e-01 1.019e-08 3.046e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.135e-06
5.0566280803e-01 7.4242e-01 1.305e-08 3.678e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.135e-06
5.0566280803e-01 9.0303e-01 1.661e-08 4.563e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.135e-06
5.0566280803e-01 1.0636e+00 2.048e-08 5.518e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.135e-06
5.0566280803e-01 1.2242e+00 2.460e-08 6.464e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.135e-06
5.0566280803e-01 1.3848e+00 2.928e-08 7.604e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.135e-06
5.0566280803e-01 1.5455e+00 3.451e-08 8.821e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.133e-06 -2.136e-06
5.0566280803e-01 1.7061e+00 3.888e-08 9.624e-08 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.132e-06 -2.136e-06
5.0566280803e-01 1.8667e+00 4.383e-08 1.064e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.132e-06 -2.136e-06
5.0566280803e-01 2.0273e+00 4.946e-08 1.183e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.132e-06 -2.136e-06
5.0566280803e-01 2.1879e+00 5.506e-08 1.292e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.132e-06 -2.136e-06
5.0566280803e-01 2.3485e+00 6.115e-08 1.414e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.132e-06 -2.136e-06
5.0566280803e-01 2.5091e+00 6.799e-08 1.559e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.132e-06 -2.136e-06
5.0566280803e-01 2.6697e+00 7.361e-08 1.650e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.137e-06
5.0566280803e-01 2.8303e+00 7.952e-08 1.756e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.137e-06
5.0566280803e-01 2.9909e+00 8.613e-08 1.885e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.137e-06
5.0566280803e-01 3.1515e+00 9.277e-08 1.998e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.137e-06
5.0566280803e-01 3.3121e+00 9.954e-08 2.121e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.137e-06
5.0566280803e-01 3.4727e+00 1.071e-07 2.270e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.137e-06
5.0566280803e-01 3.6333e+00 1.138e-07 2.378e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.131e-06 -2.138e-06
5.0566280803e-01 3.7939e+00 1.200e-07 2.484e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.130e-06 -2.138e-06
5.0566280803e-01 3.9545e+00 1.269e-07 2.610e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.130e-06 -2.138e-06
5.0566280803e-01 4.1152e+00 1.341e-07 2.728e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.130e-06 -2.138e-06
5.0566280803e-01 4.2758e+00 1.411e-07 2.851e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.130e-06 -2.138e-06
5.0566280803e-01 4.4364e+00 1.488e-07 2.995e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.130e-06 -2.138e-06
5.0566280803e-01 4.5970e+00 1.563e-07 3.121e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.130e-06 -2.138e-06
5.0566280803e-01 4.7576e+00 1.626e-07 3.227e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.139e-06
5.0566280803e-01 4.9182e+00 1.694e-07 3.346e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.139e-06
5.0566280803e-01 5.0788e+00 1.769e-07 3.469e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.139e-06
5.0566280803e-01 5.2394e+00 1.839e-07 3.590e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.139e-06
5.0566280803e-01 5.4000e+00 1.915e-07 3.729e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.139e-06
5.0566280803e-01 5.5606e+00 1.995e-07 3.870e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.139e-06
5.0566280803e-01 5.7212e+00 2.059e-07 3.974e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.129e-06 -2.140e-06
5.0566280803e-01 5.8818e+00 2.125e-07 4.088e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.128e-06 -2.140e-06
5.0566280803e-01 6.0424e+00 2.200e-07 4.214e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.128e-06 -2.140e-06
5.0566280803e-01 6.2030e+00 2.270e-07 4.333e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.128e-06 -2.140e-06
5.0566280803e-01 6.3636e+00 2.344e-07 4.467e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.128e-06 -2.140e-06
5.0566280803e-01 6.5242e+00 2.427e-07 4.619e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.128e-06 -2.140e-06
5.0566280803e-01 6.6848e+00 2.492e-07 4.723e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.128e-06 -2.140e-06
5.0566280803e-01 6.8455e+00 2.557e-07 4.832e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.141e-06
5.0566280803e-01 7.0061e+00 2.628e-07 4.959e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.141e-06
5.0566280803e-01 7.1667e+00 2.701e-07 5.077e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.141e-06
5.0566280803e-01 7.3273e+00 2.773e-07 5.207e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.141e-06
5.0566280803e-01 7.4879e+00 2.854e-07 5.360e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.141e-06
5.0566280803e-01 7.6485e+00 2.923e-07 5.473e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.141e-06
5.0566280803e-01 7.8091e+00 2.987e-07 5.578e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.127e-06 -2.142e-06
5.0566280803e-01 7.9697e+00 3.057e-07 5.700e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.126e-06 -2.142e-06
5.0566280803e-01 8.1303e+00 3.130e-07 5.823e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.126e-06 -2.142e-06
5.0566280803e-01 8.2909e+00 3.201e-07 5.948e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.126e-06 -2.142e-06
5.0566280803e-01 8.4515e+00 3.279e-07 6.096e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.126e-06 -2.142e-06
5.0566280803e-01 8.6121e+00 3.353e-07 6.223e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.126e-06 -2.142e-06
5.0566280803e-01 8.7727e+00 3.416e-07 6.326e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.126e-06 -2.142e-06
5.0566280803e-01 8.9333e+00 3.484e-07 6.443e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.143e-06
5.0566280803e-01 9.0939e+00 3.558e-07 6.569e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.143e-06
5.0566280803e-01 9.2545e+00 3.627e-07 6.691e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.143e-06
5.0566280803e-01 9.4152e+00 3.703e-07 6.833e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.143e-06
5.0566280803e-01 9.5758e+00 3.782e-07 6.973e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.143e-06
5.0566280803e-01 9.7364e+00 3.844e-07 7.076e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.143e-06
5.0566280803e-01 9.8970e+00 3.910e-07 7.187e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.125e-06 -2.144e-06
5.0566280803e-01 1.0058e+01 3.984e-07 7.316e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.124e-06 -2.144e-06
5.0566280803e-01 1.0218e+01 4.053e-07 7.435e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.124e-06 -2.144e-06
5.0566280803e-01 1.0379e+01 4.126e-07 7.572e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.124e-06 -2.144e-06
5.0566280803e-01 1.0539e+01 4.208e-07 7.724e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.124e-06 -2.144e-06
5.0566280803e-01 1.0700e+01 4.271e-07 7.826e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.124e-06 -2.144e-06
5.0566280803e-01 1.0861e+01 4.335e-07 7.932e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.124e-06 -2.144e-06
5.0566280803e-01 1.1021e+01 4.408e-07 8.063e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.145e-06
5.0566280803e-01 1.1182e+01 4.477e-07 8.181e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.145e-06
5.0566280803e-01 1.1342e+01 4.549e-07 8.311e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.145e-06
5.0566280803e-01 1.1503e+01 4.630e-07 8.470e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.145e-06
5.0566280803e-01 1.1664e+01 4.696e-07 8.577e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.145e-06
5.0566280803e-01 1.1824e+01 4.759e-07 8.679e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.145e-06
5.0566280803e-01 1.1985e+01 4.829e-07 8.805e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.123e-06 -2.146e-06
5.0566280803e-01 1.2145e+01 4.901e-07 8.927e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.122e-06 -2.146e-06
5.0566280803e-01 1.2306e+01 4.972e-07 9.052e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.122e-06 -2.146e-06
5.0566280803e-01 1.2467e+01 5.050e-07 9.205e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.122e-06 -2.146e-06
5.0566280803e-01 1.2627e+01 5.121e-07 9.328e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.122e-06 -2.146e-06
5.0566280803e-01 1.2788e+01 5.183e-07 9.426e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.122e-06 -2.146e-06
5.0566280803e-01 1.2948e+01 5.251e-07 9.546e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.122e-06 -2.146e-06
5.0566280803e-01 1.3109e+01 5.324e-07 9.673e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.147e-06
5.0566280803e-01 1.3270e+01 5.393e-07 9.794e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.147e-06
5.0566280803e-01 1.3430e+01 5.469e-07 9.940e-07 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.147e-06
5.0566280803e-01 1.3591e+01 5.545e-07 1.008e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.147e-06
5.0566280803e-01 1.3752e+01 5.607e-07 1.017e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.147e-06
5.0566280803e-01 1.3912e+01 5.672e-07 1.029e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.147e-06
5.0566280803e-01 1.4073e+01 5.746e-07 1.042e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.121e-06 -2.148e-06
5.0566280803e-01 1.4233e+01 5.814e-07 1.053e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.120e-06 -2.148e-06
5.0566280803e-01 1.4394e+01 5.887e-07 1.067e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.120e-06 -2.148e-06
5.0566280803e-01 1.4555e+01 5.967e-07 1.082e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.120e-06 -2.148e-06
5.0566280803e-01 1.4715e+01 6.028e-07 1.092e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.120e-06 -2.148e-06
5.0566280803e-01 1.4876e+01 6.092e-07 1.103e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.120e-06 -2.148e-06
5.0566280803e-01 1.5036e+01 6.164e-07 1.116e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.120e-06 -2.148e-06
5.0566280803e-01 1.5197e+01 6.232e-07 1.127e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.119e-06 -2.149e-06
5.0566280803e-01 1.5358e+01 6.303e-07 1.140e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.119e-06 -2.149e-06
5.0566280803e-01 1.5518e+01 6.383e-07 1.156e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.119e-06 -2.149e-06
5.0566280803e-01 1.5679e+01 6.445e-07 1.165e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.119e-06 -2.149e-06
5.0566280803e-01 1.5839e+01 6.506e-07 1.176e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.119e-06 -2.149e-06
5.0566280803e-01 1.6000e+01 6.574e-07 1.188e-06 3.698e+00 2.990e-19 2.795e-01 -6.706e+18 2.119e-06 -2.149e-06
5.1512373943e-01 1.0000e-01 2.629e-09 9.770e-09 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.268e-06 -2.268e-06
5.1512373943e-01 2.6061e-01 5.177e-09 1.717e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.268e-06 -2.268e-06
5.1512373943e-01 4.2121e-01 8.164e-09 2.584e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.267e-06 -2.268e-06
5.1512373943e-01 5.8182e-01 1.118e-08 3.352e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.267e-06 -2.269e-06
5.1512373943e-01 7.4242e-01 1.434e-08 4.056e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.267e-06 -2.269e-06
5.1512373943e-01 9.0303e-01 1.828e-08 5.035e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.267e-06 -2.269e-06
5.1512373943e-01 1.0636e+00 2.260e-08 6.105e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.267e-06 -2.269e-06
5.1512373943e-01 1.2242e+00 2.709e-08 7.144e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.267e-06 -2.269e-06
5.1512373943e-01 1.3848e+00 3.223e-08 8.402e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.266e-06 -2.269e-06
5.1512373943e-01 1.5455e+00 3.818e-08 9.772e-08 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.266e-06 -2.270e-06
5.1512373943e-01 1.7061e+00 4.284e-08 1.064e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.266e-06 -2.270e-06
5.1512373943e-01 1.8667e+00 4.826e-08 1.176e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.266e-06 -2.270e-06
5.1512373943e-01 2.0273e+00 5.471e-08 1.310e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.266e-06 -2.270e-06
5.1512373943e-01 2.1879e+00 6.072e-08 1.429e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.266e-06 -2.270e-06
5.1512373943e-01 2.3485e+00 6.738e-08 1.563e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.265e-06 -2.270e-06
5.1512373943e-01 2.5091e+00 7.542e-08 1.729e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.265e-06 -2.271e-06
5.1512373943e-01 2.6697e+00 8.122e-08 1.825e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.265e-06 -2.271e-06
5.1512373943e-01 2.8303e+00 8.766e-08 1.941e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.265e-06 -2.271e-06
5.1512373943e-01 2.9909e+00 9.529e-08 2.088e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.265e-06 -2.271e-06
5.1512373943e-01 3.1515e+00 1.023e-07 2.208e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.265e-06 -2.271e-06
5.1512373943e-01 3.3121e+00 1.097e-07 2.344e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.264e-06 -2.271e-06
5.1512373943e-01 3.4727e+00 1.182e-07 2.510e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.264e-06 -2.272e-06
5.1512373943e-01 3.6333e+00 1.255e-07 2.628e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.264e-06 -2.272e-06
5.1512373943e-01 3.7939e+00 1.323e-07 2.745e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.264e-06 -2.272e-06
5.1512373943e-01 3.9545e+00 1.399e-07 2.883e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.264e-06 -2.272e-06
5.1512373943e-01 4.1152e+00 1.479e-07 3.014e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.264e-06 -2.272e-06
5.1512373943e-01 4.2758e+00 1.555e-07 3.149e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.263e-06 -2.272e-06
5.1512373943e-01 4.4364e+00 1.639e-07 3.307e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.263e-06 -2.273e-06
5.1512373943e-01 4.5970e+00 1.724e-07 3.449e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.263e-06 -2.273e-06
5.1512373943e-01 4.7576e+00 1.792e-07 3.564e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.263e-06 -2.273e-06
5.1512373943e-01 4.9182e+00 1.867e-07 3.694e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.263e-06 -2.273e-06
5.1512373943e-01 5.0788e+00 1.951e-07 3.832e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.263e-06 -2.273e-06
5.1512373943e-01 5.2394e+00 2.027e-07 3.964e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.262e-06 -2.273e-06
5.1512373943e-01 5.4000e+00 2.110e-07 4.116e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.262e-06 -2.274e-06
5.1512373943e-01 5.5606e+00 2.202e-07 4.276e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.262e-06 -2.274e-06
5.1512373943e-01 5.7212e+00 2.269e-07 4.389e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.262e-06 -2.274e-06
5.1512373943e-01 5.8818e+00 2.342e-07 4.512e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.262e-06 -2.274e-06
5.1512373943e-01 6.0424e+00 2.428e-07 4.656e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.262e-06 -2.274e-06
5.1512373943e-01 6.2030e+00 2.502e-07 4.784e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.261e-06 -2.274e-06
5.1512373943e-01 6.3636e+00 2.583e-07 4.930e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.261e-06 -2.275e-06
5.1512373943e-01 6.5242e+00 2.681e-07 5.105e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.261e-06 -2.275e-06
5.1512373943e-01 6.6848e+00 2.747e-07 5.215e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.261e-06 -2.275e-06
5.1512373943e-01 6.8455e+00 2.817e-07 5.333e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.261e-06 -2.275e-06
5.1512373943e-01 7.0061e+00 2.904e-07 5.481e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.261e-06 -2.275e-06
5.1512373943e-01 7.1667e+00 2.977e-07 5.605e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.260e-06 -2.276e-06
5.1512373943e-01 7.3273e+00 3.056e-07 5.746e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.260e-06 -2.276e-06
5.1512373943e-01 7.4879e+00 3.151e-07 5.923e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.260e-06 -2.276e-06
5.1512373943e-01 7.6485e+00 3.223e-07 6.042e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.260e-06 -2.276e-06
5.1512373943e-01 7.8091e+00 3.291e-07 6.156e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.260e-06 -2.276e-06
5.1512373943e-01 7.9697e+00 3.371e-07 6.294e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.260e-06 -2.276e-06
5.1512373943e-01 8.1303e+00 3.450e-07 6.427e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.259e-06 -2.277e-06
5.1512373943e-01 8.2909e+00 3.527e-07 6.563e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.259e-06 -2.277e-06
5.1512373943e-01 8.4515e+00 3.613e-07 6.727e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.259e-06 -2.277e-06
5.1512373943e-01 8.6121e+00 3.697e-07 6.869e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.259e-06 -2.277e-06
5.1512373943e-01 8.7727e+00 3.764e-07 6.980e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.259e-06 -2.277e-06
5.1512373943e-01 8.9333e+00 3.837e-07 7.108e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.258e-06 -2.277e-06
5.1512373943e-01 9.0939e+00 3.922e-07 7.250e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.258e-06 -2.278e-06
5.1512373943e-01 9.2545e+00 3.996e-07 7.382e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.258e-06 -2.278e-06
5.1512373943e-01 9.4152e+00 4.079e-07 7.538e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.258e-06 -2.278e-06
5.1512373943e-01 9.5758e+00 4.169e-07 7.697e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.258e-06 -2.278e-06
5.1512373943e-01 9.7364e+00 4.235e-07 7.806e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.258e-06 -2.278e-06
5.1512373943e-01 9.8970e+00 4.306e-07 7.929e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.257e-06 -2.278e-06
5.1512373943e-01 1.0058e+01 4.392e-07 8.074e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.257e-06 -2.279e-06
5.1512373943e-01 1.0218e+01 4.465e-07 8.203e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.257e-06 -2.279e-06
5.1512373943e-01 1.0379e+01 4.545e-07 8.352e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.257e-06 -2.279e-06
5.1512373943e-01 1.0539e+01 4.640e-07 8.525e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.257e-06 -2.279e-06
5.1512373943e-01 1.0700e+01 4.706e-07 8.634e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.257e-06 -2.279e-06
5.1512373943e-01 1.0861e+01 4.775e-07 8.750e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.256e-06 -2.279e-06
5.1512373943e-01 1.1021e+01 4.861e-07 8.899e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.256e-06 -2.280e-06
5.1512373943e-01 1.1182e+01 4.933e-07 9.025e-07 3.930e+00 3.111e-19 3.026e-01 -6.316e+18 2.256e-06 -2.280e-06
